GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "10005","Sussex, DE",2,CAEMP25N,1100,"53","   Real estate and rental and leasing","Number of jobs",(D),4354,4799,5452,6293,6759,7107,7114,6791,6974,7236,7199,7294,7357,7699,7914,8074
 "10005","Sussex, DE",2,CAEMP25N,1200,"54","   Professional, scientific, and technical services","Number of jobs",(D),(D),(D),(D),(D),(D),(D),3661,3575,3636,3646,3877,4168,4407,4634,4522,(D)
 "10005","Sussex, DE",2,CAEMP25N,1300,"55","   Management of companies and enterprises","Number of jobs",(D),(D),(D),(D),(D),(D),(D),280,210,204,238,250,266,274,353,441,(D)
 "10005","Sussex, DE",2,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services","Number of jobs",3677,3854,(D),4145,4620,4824,4990,5066,5168,4953,4995,4894,5404,5668,5695,6652,7164
 "10005","Sussex, DE",2,CAEMP25N,1500,"61","   Educational services","Number of jobs",415,456,515,529,588,606,599,648,667,604,600,645,726,750,760,858,881
 "10005","Sussex, DE",2,CAEMP25N,1600,"62","   Health care and social assistance","Number of jobs",7737,8160,8425,8904,9169,9554,9723,10035,10277,10588,10978,11471,11420,11786,12378,12979,13452
 "10005","Sussex, DE",2,CAEMP25N,1700,"71","   Arts, entertainment, and recreation","Number of jobs",(D),(D),1663,(D),1858,(D),1950,1885,2038,2060,2208,2336,2329,2573,2546,2574,2770
 "10005","Sussex, DE",2,CAEMP25N,1800,"72","   Accommodation and food services","Number of jobs",(D),(D),8321,(D),9090,(D),9228,9498,9677,10007,9832,10100,10542,11276,11866,12571,12982
 "10005","Sussex, DE",2,CAEMP25N,1900,"81","   Other services (except government and government enterprises)","Number of jobs",4727,5308,5540,5725,5889,6051,6120,6033,5781,5831,5917,5987,5994,6196,6422,6410,6548
 "10005","Sussex, DE",2,CAEMP25N,2000,"...","  Government and government enterprises","Number of jobs",7795,7825,7770,7961,8326,8663,9031,9175,9293,9454,9464,9660,9746,9880,9988,10145,10202
 "10005","Sussex, DE",2,CAEMP25N,2001,"...","   Federal civilian","Number of jobs",528,542,529,517,540,554,556,549,565,656,549,532,513,521,558,575,600
 "10005","Sussex, DE",2,CAEMP25N,2002,"...","   Military","Number of jobs",1086,1112,1154,1098,1041,1033,1090,1113,1135,1172,1206,1257,1292,1277,1265,1280,1268
 "10005","Sussex, DE",2,CAEMP25N,2010,"...","   State and local","Number of jobs",6181,6171,6087,6346,6745,7076,7385,7513,7593,7626,7709,7871,7941,8082,8165,8290,8334
 "10005","Sussex, DE",2,CAEMP25N,2011,"...","    State government","Number of jobs",1839,1790,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "10005","Sussex, DE",2,CAEMP25N,2012,"...","    Local government","Number of jobs",4342,4381,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
"Note: See the included footnote file."
"CAEMP25N: Total Full-Time and Part-Time Employment by NAICS Industry 1/"
"Last updated: November 15, 2018-- new statistics for 2017; revised statistics for 2001-2016. "
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
