GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "09003","Hartford, CT",1,CAEMP25N,2012,"...","    Local government","Number of jobs",34354,35107,34281,34074,34423,35169,35816,35466,35158,34972,34653,34625,34753,35260,35159,34846,34252
 "09005","Litchfield, CT",1,CAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",94593,93595,93986,95268,95576,97010,98836,99780,95752,94458,95598,96199,96501,97210,97635,96660,96876
 "09005","Litchfield, CT",1,CAEMP25N,20,"..."," Wage and salary employment","Number of jobs",69103,67580,66838,66755,66288,66981,67132,67694,63387,62642,63285,64177,64008,64721,64850,64091,63684
 "09005","Litchfield, CT",1,CAEMP25N,40,"..."," Proprietors employment","Number of jobs",25490,26015,27148,28513,29288,30029,31704,32086,32365,31816,32313,32022,32493,32489,32785,32569,33192
 "09005","Litchfield, CT",1,CAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",782,767,753,741,745,735,860,893,928,970,1031,1057,1084,1086,1109,1109,1108
 "09005","Litchfield, CT",1,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",24708,25248,26395,27772,28543,29294,30844,31193,31437,30846,31282,30965,31409,31403,31676,31460,32084
 "09005","Litchfield, CT",1,CAEMP25N,70,"111-112"," Farm employment","Number of jobs",991,1012,1009,930,938,921,1032,1098,1156,1207,1279,1314,1374,1383,1481,1531,1509
 "09005","Litchfield, CT",1,CAEMP25N,80,"..."," Nonfarm employment","Number of jobs",93602,92583,92977,94338,94638,96089,97804,98682,94596,93251,94319,94885,95127,95827,96154,95129,95367
 "09005","Litchfield, CT",1,CAEMP25N,90,"...","  Private nonfarm employment","Number of jobs",84720,83583,84075,85407,85596,87057,88585,89375,85531,84500,85697,86096,86248,86963,87388,86480,86933
 "09005","Litchfield, CT",1,CAEMP25N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",264,301,272,303,306,314,333,355,342,313,300,305,(D),(D),(D),(D),(D)
 "09005","Litchfield, CT",1,CAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",170,166,186,164,164,164,181,199,184,204,178,260,247,268,259,257,270
 "09005","Litchfield, CT",1,CAEMP25N,300,"22","   Utilities","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "09005","Litchfield, CT",1,CAEMP25N,400,"23","   Construction","Number of jobs",8605,8518,8820,9444,9700,10073,10162,9792,8799,8118,8153,8294,(D),(D),(D),(D),8412
 "09005","Litchfield, CT",1,CAEMP25N,500,"31-33","   Manufacturing","Number of jobs",15220,13570,12691,12097,11524,11605,11687,11523,9984,9604,9814,9968,10026,10293,10312,(D),(D)
 "09005","Litchfield, CT",1,CAEMP25N,600,"42","   Wholesale trade","Number of jobs",1940,1841,1890,1953,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "09005","Litchfield, CT",1,CAEMP25N,700,"44-45","   Retail trade","Number of jobs",12075,12016,12012,11790,11848,11782,11805,11527,11111,10882,10873,11025,11157,11129,11129,11361,11282
 "09005","Litchfield, CT",1,CAEMP25N,800,"48-49","   Transportation and warehousing","Number of jobs",(D),(D),(D),(D),2282,2324,2356,2409,2267,2210,2237,2336,2339,2409,2553,2095,2117
 "09005","Litchfield, CT",1,CAEMP25N,900,"51","   Information","Number of jobs",1173,1081,1063,1091,1178,1125,1152,1141,1075,1031,1051,1081,1052,954,907,938,919
 "09005","Litchfield, CT",1,CAEMP25N,1000,"52","   Finance and insurance","Number of jobs",2870,2940,2953,2986,2989,3103,3498,3966,4498,4236,4489,4391,4448,3933,3906,4079,4174
 "09005","Litchfield, CT",1,CAEMP25N,1100,"53","   Real estate and rental and leasing","Number of jobs",3700,3831,4198,4562,4938,5216,5372,5467,5303,5470,5639,5357,5261,(D),(D),5488,(D)
 "09005","Litchfield, CT",1,CAEMP25N,1200,"54","   Professional, scientific, and technical services","Number of jobs",5944,6033,5991,(D),5771,5667,5777,5804,5559,5613,5444,5531,5508,5545,5552,5384,5451
 "09005","Litchfield, CT",1,CAEMP25N,1300,"55","   Management of companies and enterprises","Number of jobs",1085,1108,1066,1085,1045,1042,970,1067,995,910,911,905,890,949,1006,1038,1106
 "09005","Litchfield, CT",1,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services","Number of jobs",4176,4184,4423,4611,4616,4857,4860,5007,4656,(D),5184,5276,4784,4829,4922,4868,4698
 "09005","Litchfield, CT",1,CAEMP25N,1500,"61","   Educational services","Number of jobs",2569,2637,2685,2740,2853,2879,2858,3024,3003,3121,3098,3200,3283,3255,3413,3394,3414
 "09005","Litchfield, CT",1,CAEMP25N,1600,"62","   Health care and social assistance","Number of jobs",9980,10147,10270,10446,10388,10651,10975,11144,11105,11159,11191,11233,11148,11193,11369,11273,11582
 "09005","Litchfield, CT",1,CAEMP25N,1700,"71","   Arts, entertainment, and recreation","Number of jobs",2454,2623,2760,2806,2836,2852,2972,3107,3167,3124,3362,3294,3413,3531,3381,3361,3376
 "09005","Litchfield, CT",1,CAEMP25N,1800,"72","   Accommodation and food services","Number of jobs",4960,4993,5051,5156,4988,5050,5122,5294,5114,5268,5476,5403,5597,(D),5865,5968,6055
 "09005","Litchfield, CT",1,CAEMP25N,1900,"81","   Other services (except government and government enterprises)","Number of jobs",5321,5493,5554,5726,5816,5846,5970,5931,5816,5593,5705,5792,5810,5995,6118,5947,5902
 "09005","Litchfield, CT",1,CAEMP25N,2000,"...","  Government and government enterprises","Number of jobs",8882,9000,8902,8931,9042,9032,9219,9307,9065,8751,8622,8789,8879,8864,8766,8649,8434
 "09005","Litchfield, CT",1,CAEMP25N,2001,"...","   Federal civilian","Number of jobs",371,368,382,375,368,369,484,479,551,515,442,430,410,418,426,438,446
 "09005","Litchfield, CT",1,CAEMP25N,2002,"...","   Military","Number of jobs",434,438,427,393,344,358,349,348,360,369,373,369,375,369,369,369,364
 "09005","Litchfield, CT",1,CAEMP25N,2010,"...","   State and local","Number of jobs",8077,8194,8093,8163,8330,8305,8386,8480,8154,7867,7807,7990,8094,8077,7971,7842,7624
 "09005","Litchfield, CT",1,CAEMP25N,2011,"...","    State government","Number of jobs",1457,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "09005","Litchfield, CT",1,CAEMP25N,2012,"...","    Local government","Number of jobs",6620,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "09007","Middlesex, CT",1,CAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",91982,91879,92803,95276,96862,97818,99778,99835,96440,92894,94003,95528,96515,97212,98027,98778,99346
 "09007","Middlesex, CT",1,CAEMP25N,20,"..."," Wage and salary employment","Number of jobs",72782,72230,72139,73378,74157,74750,75332,75133,71569,68373,68751,70396,71222,71664,72365,72819,72821
 "09007","Middlesex, CT",1,CAEMP25N,40,"..."," Proprietors employment","Number of jobs",19200,19649,20664,21898,22705,23068,24446,24702,24871,24521,25252,25132,25293,25548,25662,25959,26525
 "09007","Middlesex, CT",1,CAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",315,309,300,294,295,289,338,361,384,412,445,460,464,464,462,462,462
 "09007","Middlesex, CT",1,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",18885,19340,20364,21604,22410,22779,24108,24341,24487,24109,24807,24672,24829,25084,25200,25497,26063
 "09007","Middlesex, CT",1,CAEMP25N,70,"111-112"," Farm employment","Number of jobs",995,998,918,799,731,679,726,757,792,813,908,912,964,956,933,925,840
 "09007","Middlesex, CT",1,CAEMP25N,80,"..."," Nonfarm employment","Number of jobs",90987,90881,91885,94477,96131,97139,99052,99078,95648,92081,93095,94616,95551,96256,97094,97853,98506
 "09007","Middlesex, CT",1,CAEMP25N,90,"...","  Private nonfarm employment","Number of jobs",80591,80269,81311,83735,85193,86106,87859,87632,84277,80809,81844,83185,84244,85194,86302,87203,88110
